Wall time,Step,Value
1716033581.6615198,3034,0.4000000059604645
1716033593.50081,3047,0.4000000059604645
1716033594.3929632,3048,0.30000001192092896
1716033594.935246,3049,0.4000000059604645
1716033603.262562,3059,0.699999988079071
1716033608.707575,3066,0.5
1716033611.033549,3069,0.800000011920929
1716033614.596322,3074,0.4000000059604645
1716033625.803819,3083,0.4000000059604645
1716033626.8630168,3084,0.6000000238418579
1716033627.733835,3085,0.30000001192092896
1716033632.4711838,3090,0.4000000059604645
1716033637.083937,3096,0.4000000059604645
1716033639.324585,3099,0.6000000238418579
1716033642.078018,3103,0.4000000059604645
1716033642.963346,3104,0.6000000238418579
1716033643.512498,3105,0.5
1716033644.72385,3107,0.4000000059604645
1716033647.928565,3111,0.5
1716033650.014406,3114,0.4000000059604645
1716033650.695796,3115,0.6000000238418579
1716033652.6367629,3119,0.4000000059604645
1716033653.270802,3120,0.6000000238418579
1716033653.810879,3121,0.800000011920929
1716033657.048256,3126,0.800000011920929
1716033658.924652,3128,0.5
1716033665.8041012,3138,0.20000000298023224
1716033666.353544,3139,0.5
1716033671.064587,3145,0.6000000238418579
1716033675.661278,3150,0.5
1716033677.093367,3152,0.800000011920929
1716033679.954942,3155,0.5
1716033689.395957,3167,0.4000000059604645
1716033692.8832262,3170,0.5
1716033695.1911008,3173,0.6000000238418579
1716033699.296211,3178,0.4000000059604645
1716033702.03332,3181,0.699999988079071
1716033706.972522,3187,0.6000000238418579
1716033709.749467,3190,0.5
1716033711.53658,3192,0.6000000238418579
1716033714.435464,3197,0.5
1716033716.7323961,3199,0.30000001192092896
1716033719.831116,3203,0.6000000238418579
1716033720.397085,3204,0.20000000298023224
1716033726.569291,3212,0.6000000238418579
1716033729.610739,3216,0.6000000238418579
1716033730.471638,3217,0.5
1716033733.052587,3220,0.699999988079071
1716033734.999718,3222,0.30000001192092896
1716033740.487112,3229,0.6000000238418579
1716033744.536889,3233,0.699999988079071
1716033748.888473,3237,0.5
1716033753.752209,3241,0.4000000059604645
1716033755.877318,3243,0.30000001192092896
1716033762.293442,3249,0.4000000059604645
1716033773.703899,3261,0.20000000298023224
1716033775.256435,3263,0.699999988079071
1716033777.374618,3265,0.30000001192092896
1716033780.0175061,3268,0.5
1716033783.900661,3271,0.30000001192092896
1716033787.007145,3274,0.4000000059604645
1716033787.8495622,3275,0.699999988079071
1716033792.416916,3280,0.30000001192092896
1716033798.998213,3288,0.5
1716033805.002499,3294,0.30000001192092896
1716033806.699017,3297,0.699999988079071
1716033807.3897212,3298,0.6000000238418579
1716033814.767925,3306,0.30000001192092896
1716033821.041965,3314,0.699999988079071
1716033827.964503,3323,0.699999988079071
1716033830.820779,3327,0.5
1716033835.1751091,3334,0.699999988079071
1716033839.8275158,3340,0.4000000059604645
1716033844.284578,3345,0.699999988079071
1716033849.651815,3353,0.6000000238418579
1716033851.187923,3355,0.6000000238418579
1716033852.025717,3356,0.5
1716033856.960428,3362,0.6000000238418579
1716033858.338784,3364,0.699999988079071
1716033859.013231,3365,0.6000000238418579
1716033860.000831,3366,0.4000000059604645
1716033862.297504,3370,0.6000000238418579
1716033863.4351418,3371,0.30000001192092896
1716033864.2731578,3372,0.4000000059604645
1716033865.483849,3374,0.699999988079071
1716033868.026678,3377,0.20000000298023224
1716033869.220893,3379,0.800000011920929
1716033873.750199,3384,0.5
1716033874.1101801,3385,0.6000000238418579
1716033876.7569642,3388,0.6000000238418579
1716033880.939171,3393,0.6000000238418579
1716033881.918306,3394,0.6000000238418579
1716033883.9377978,3397,0.800000011920929
1716033887.500844,3402,0.800000011920929
1716033888.901684,3404,0.6000000238418579
1716033891.5843918,3407,0.6000000238418579
1716033892.6117928,3408,0.4000000059604645
1716033893.2801542,3409,0.6000000238418579
1716033895.678575,3412,0.6000000238418579
1716033899.584661,3418,0.6000000238418579
1716033902.6616151,3422,0.699999988079071
1716033905.988906,3426,0.4000000059604645
1716033912.484478,3433,0.30000001192092896
1716033913.154967,3434,0.6000000238418579
1716033914.833262,3436,0.6000000238418579
1716033917.168368,3439,0.6000000238418579
1716033922.522223,3444,0.5
1716033931.40272,3454,0.30000001192092896
1716033932.0885718,3455,0.4000000059604645
1716033935.459008,3459,0.699999988079071
1716033937.386119,3461,0.30000001192092896
1716033945.1782558,3468,0.20000000298023224
1716033947.669,3470,0.10000000149011612
1716033949.869923,3472,0.10000000149011612
1716033953.495254,3475,0.4000000059604645
1716033957.693208,3480,0.4000000059604645
1716033958.8214989,3481,0.5
1716033959.180174,3482,0.6000000238418579
1716033960.3827462,3483,0.4000000059604645
1716033961.252604,3484,0.5
1716033962.446557,3485,0.4000000059604645
1716033965.833222,3489,0.699999988079071
1716033967.603112,3491,0.6000000238418579
1716033969.3591769,3493,0.6000000238418579
1716033971.400484,3496,0.5
1716033973.924096,3499,0.5
1716033975.067332,3500,0.4000000059604645
1716033977.722271,3503,0.699999988079071
1716033988.6296499,3514,0.4000000059604645
1716033994.429281,3519,0.5
1716033995.655474,3520,0.20000000298023224
1716034001.328238,3526,0.30000001192092896
1716034006.326216,3531,0.30000001192092896
1716034010.069637,3535,0.5
1716034010.8674188,3536,0.5
1716034016.3809621,3541,0.4000000059604645
1716034019.2709372,3544,0.4000000059604645
1716034024.513414,3550,0.4000000059604645
1716034028.0916202,3554,0.5
1716034031.398271,3558,0.8999999761581421
1716034033.641402,3560,0.4000000059604645
1716034038.089164,3566,0.800000011920929
1716034040.420661,3569,0.6000000238418579
1716034044.134785,3573,0.6000000238418579
1716034045.3754811,3575,0.6000000238418579
1716034046.4501572,3576,0.6000000238418579
1716034049.16205,3579,0.6000000238418579
1716034050.104824,3580,0.6000000238418579
1716034053.544673,3584,0.5
1716034056.4425979,3587,0.6000000238418579
1716034057.99014,3588,0.30000001192092896
1716034058.718529,3589,0.699999988079071
1716034060.219698,3591,0.699999988079071
1716034069.13769,3600,0.6000000238418579
1716034075.676996,3608,0.6000000238418579
1716034080.400057,3613,0.699999988079071
1716034081.567544,3614,0.6000000238418579
1716034082.296365,3615,0.4000000059604645
1716034083.145849,3616,0.5
1716034085.636719,3619,0.4000000059604645
1716034089.083214,3623,0.699999988079071
1716034095.650712,3630,0.6000000238418579
1716034104.5212438,3639,0.6000000238418579
1716034107.39621,3642,0.6000000238418579
1716034119.8019671,3654,0.6000000238418579
1716034122.2267962,3657,0.5
1716034123.4943948,3659,0.5
1716034125.851686,3661,0.6000000238418579
1716034128.0074592,3664,0.5
1716034129.894731,3666,0.10000000149011612
1716034131.492686,3668,0.6000000238418579
1716034133.2401578,3670,0.5
1716034134.094568,3671,0.5
1716034135.141623,3672,0.4000000059604645
1716034145.347083,3684,0.4000000059604645
1716034149.975692,3690,0.699999988079071
1716034156.6512141,3699,0.8999999761581421
1716034157.2466931,3700,0.6153846383094788
1716034163.242819,3707,0.699999988079071
1716034166.4736829,3711,0.5
1716034167.360908,3712,0.5
1716034171.805677,3717,0.800000011920929
1716034172.764833,3718,0.4000000059604645
1716034175.971085,3721,0.10000000149011612
1716034183.25052,3729,0.699999988079071
1716034186.4388852,3732,0.699999988079071
1716034187.327623,3733,0.5
1716034195.067321,3742,0.20000000298023224
1716034197.397155,3745,0.6000000238418579
1716034198.113441,3746,0.5
1716034200.395452,3748,0.5
1716034200.9864929,3749,0.6000000238418579
1716034203.9012082,3752,0.6000000238418579
1716034204.581383,3753,0.5
1716034205.314178,3754,0.4000000059604645
1716034209.9512792,3761,0.6000000238418579
1716034211.639607,3763,0.5
1716034213.7171478,3765,0.5
1716034224.815305,3777,0.5
1716034228.3374321,3780,0.4000000059604645
1716034229.237211,3781,0.6000000238418579
1716034230.2752829,3782,0.30000001192092896
1716034230.981614,3783,0.699999988079071
1716034235.227457,3787,0.5
1716034238.731664,3790,0.4000000059604645
1716034259.309946,3805,0.30000001192092896
1716034260.517376,3806,0.20000000298023224
1716034261.9105542,3807,0.5
1716034270.476347,3813,0.20000000298023224
1716034272.90557,3815,0.20000000298023224
1716034277.100054,3819,0.5
1716034282.244533,3823,0.5
1716034283.593794,3824,0.30000001192092896
1716034288.50002,3829,0.5
1716034301.119092,3839,0.20000000298023224
1716034309.925657,3848,0.4000000059604645
1716034312.208988,3850,0.5
1716034313.413184,3851,0.30000001192092896
1716034314.310289,3852,0.4000000059604645
1716034316.790806,3855,0.800000011920929
1716034318.685657,3857,0.5
1716034321.971637,3860,0.30000001192092896
1716034330.944509,3869,0.6000000238418579
1716034334.0149398,3872,0.30000001192092896
1716034336.160033,3875,0.6000000238418579
1716034346.766046,3885,0.6000000238418579
1716034359.654824,3897,0.6000000238418579
1716034367.119599,3902,0.4000000059604645
1716034372.9666371,3908,0.6000000238418579
1716034374.015881,3909,0.6000000238418579
1716034376.635517,3911,0.30000001192092896
1716034381.045037,3915,0.699999988079071
1716034387.513935,3921,0.699999988079071
1716034390.844186,3924,0.30000001192092896
1716034393.501781,3926,0.20000000298023224
1716034396.6151931,3928,0.20000000298023224
1716034400.059237,3931,0.5
1716034402.380724,3933,0.30000001192092896
1716034403.937414,3934,0.10000000149011612
1716034405.908235,3936,0.6000000238418579
1716034409.574306,3939,0.5
1716034425.5108,3953,0.30000001192092896
1716034426.5496771,3954,0.5
1716034429.711018,3957,0.4000000059604645
1716034436.348473,3963,0.20000000298023224
1716034439.130217,3965,0.20000000298023224
1716034440.0339258,3966,0.20000000298023224
1716034450.67887,3975,0.30000001192092896
1716034452.069481,3976,0.20000000298023224
1716034458.360246,3981,0.20000000298023224
1716034459.599324,3982,0.5
1716034460.624783,3983,0.30000001192092896
1716034462.887647,3986,0.5
1716034463.2986188,3987,0.6000000238418579
1716034467.612895,3992,0.5
1716034471.9815109,3997,0.30000001192092896
1716034473.371609,3999,0.5
